시도,시군구,어린이집유형,어린이집명,전화번호,주소,latitude,longitude
대구광역시,달서구,민간,하늘숲어린이집,053-637-7717,"대구광역시 달서구 조암남로32길 13  204동 (유천동, 월배쌍용예가아파트 부속동)",35.89872999999999,128.628745
대구광역시,달서구,가정,빛소어린이집,053-633-6616,"대구광역시 달서구 월배로5길 76 201동 103호(유천동, 월배아이파크2차아파트)",35.89883,128.628845
대구광역시,달서구,가정,사랑가득어린이집,053-639-7955,"대구광역시 달서구 월배로5길 76 214동 103호 (유천동, 대구월배2차아이파크)",35.89893,128.62894500000002
대구광역시,달서구,가정,아이파크어린이집,053-634-9577,"대구광역시 달서구 조암남로 182 103동 102호 (유천동, 대구월배IPARK)",35.899029999999996,128.62904500000002
대구광역시,달서구,가정,한가람어린이집,053-262-0079,"대구광역시 달서구 달서대로 67 (유천동, 포스코더샵)",35.8133904,128.5116217
대구광역시,달서구,국공립,한별어린이집,053-588-5008,"대구광역시 달서구 이곡공원로 33 (이곡동, 성서동서화성타운)",35.855314,128.5113628
대구광역시,달서구,사회복지법인,청아어린이집,053-592-7972,대구광역시 달서구 이곡공원로1길 16 (이곡동),35.8570312,128.5081445
대구광역시,달서구,민간,성서무지개어린이집,053-588-7915,"대구광역시 달서구 선원로 171 (이곡동, 성서무지개타운)",35.8590876,128.5066836
대구광역시,달서구,민간,신나는어린이집,053-587-6878,"대구광역시 달서구 선원로 137  (이곡동 ,푸른마을)",35.8588206,128.5225831
대구광역시,달서구,민간,아이누리어린이집,053-586-9388,"대구광역시 달서구 선원남로 99 (이곡동 ,성서한빛마을)",35.8571769,128.5142588
대구광역시,달서구,민간,예나어린이집,053-213-0693,대구광역시 달서구 성서로72길 97-11 (이곡동),35.849421,128.5115741
대구광역시,달서구,민간,토마토어린이집,053-587-7009,대구광역시 달서구 성서동로65길 24 (이곡동),35.899829999999994,128.62984500000002
대구광역시,달서구,가정,숲속나라어린이집,053-592-0377,"대구광역시 달서구 선원남로 99 311동 103호(이곡동, 성서한빛마을)",35.89993,128.62994500000002
대구광역시,달서구,가정,인성어린이집,053-592-3266,"대구광역시 달서구 선원남로 99 317동 102호(이곡동, 성서한빛마을)",35.900029999999994,128.63004500000002
대구광역시,달서구,가정,키즈맘어린이집,053-631-8057,"대구광역시 달서구 이곡공원로 33 201동 109호(이곡동, 성서동서화성타운)",35.90013,128.630145
대구광역시,달서구,가정,혜솔어린이집,053-586-1827,"대구광역시 달서구 성서동로 355-27  (이곡동 ,대구성서4주공)",35.8295455,128.5158539
대구광역시,달서구,직장,대구성서경찰서어린이집,053-587-7767,대구광역시 달서구 달구벌대로259길 15 성서경찰서,35.90033,128.630345
대구광역시,달서구,국공립,으뜸어린이집,053-581-0016,"대구광역시 달서구 선원로 122 (이곡동, 성서2차서한타운)",35.8590876,128.5066836
대구광역시,달서구,국공립,큰별어린이집,053-581-4168,대구광역시 달서구 선원로23북길 16-10 (이곡동),35.8607542,128.5025401
대구광역시,달서구,사회복지법인,국민연금어린이집,053-587-3230,"대구광역시 달서구 성서로 419  (이곡동 ,국민연금대구회관건물)",35.8355686,128.5072827
대구광역시,달서구,가정,미소어린이집,053-593-1333,"대구광역시 달서구 계대동문로 123 101동 101호(이곡동, 우방아파트)",35.900729999999996,128.63074500000002
대구광역시,달서구,가정,앙팡어린이집,053-586-4565,"대구광역시 달서구 선원로 100 105동 101호(이곡동, 동서서한아파트)",35.90083,128.63084500000002
대구광역시,달서구,가정,행복둥이어린이집,053-585-5134,"대구광역시 달서구 성서서로 316 301동 102호(이곡동, 대백창신한라)",35.900929999999995,128.63094500000003
대구광역시,달서구,가정,행복한아이들어린이집,053-585-5810,"대구광역시 달서구 성서서로 330 105동 105호(이곡동, 청남아파트)",35.90103,128.631045
대구광역시,달서구,국공립,라온키즈어린이집,053-525-0544,"대구광역시 달서구 한들로 55 302동 1층 관리동(장기동,장기초록나라)",35.901129999999995,128.631145
대구광역시,달서구,국공립,우리아이어린이집,053-552-5252,대구광역시 달서구 용산로14길 39,35.8430142,128.5323475
대구광역시,달서구,민간,죽전역하늘채어린이집,053-566-1971,"대구광역시 달서구 용산로12길 77 (장기동,죽전역코오롱하늘채)",35.8425162,128.5333362
대구광역시,달서구,민간,하담어린이집,053-526-7932,"대구광역시 달서구 한들로 36  (장기동 ,영남네오빌파크)",35.848,128.5259538
대구광역시,달서구,가정,하늘땅어린이집,053-521-7713,"대구광역시 달서구 한들로 70 301동 102호 (장기동 ,장기파랑새마을)",35.901529999999994,128.63154500000002
대구광역시,달서구,국공립,에일린의뜰어린이집,053-563-7801,대구광역시 달서구 와룡로 254 죽전역에일린의뜰,35.90163,128.63164500000002
대구광역시,달서구,국공립,조은어린이집,053-562-0266,대구광역시 달서구 당산로45길 95 (감삼동),35.8557432,128.5434908
대구광역시,달서구,민간,대구예술어린이집,053-552-0179,대구광역시 달서구 죽전1안길 14 (죽전동),35.8537073,128.5396278
대구광역시,달서구,민간,죽전어린이집,053-555-1087,대구광역시 달서구 와룡로51길 56-12 (죽전동),35.8561989,128.533252
대구광역시,달서구,국공립,The숲어린이집,053-636-6300,"대구광역시 달서구 갈밭로 33 (대곡동, LH천년나무1단지아파트)",35.8057901,128.5294254
대구광역시,달서구,국공립,라온디엘어린이집,053-633-7742,"대구광역시 달서구 월배로 159 (진천동, 월배라온프라이빗디엘)",35.8124114,128.5182749
대구광역시,달서구,국공립,라온센텀어린이집,053-643-5853,대구광역시 달서구 진천로16길 26 관리동(진천역라온프라이빗센텀),35.902229999999996,128.632245
대구광역시,달서구,국공립,서한어린이집,053-631-3111,"대구광역시 달서구 한실로6길 123 (대곡동, 수목원서한이다음아파트)",35.79802,128.5292656
대구광역시,달서구,국공립,수목원풍경채어린이집,053-642-2020,"대구광역시 달서구 갈밭남로 12 (대곡동, 수목원제일풍경채)",35.8011799,128.5340286
대구광역시,달서구,국공립,월배어린이집,053-632-0525,대구광역시 달서구 상화로9길 102-10 (진천동),35.8106506,128.5200968
대구광역시,달서구,국공립,풍경그린M어린이집,053-247-7770,"대구광역시 달서구 갈밭남로 64 (대곡동, 수목원풍경그린)",35.8011799,128.5340286
대구광역시,달서구,국공립,호정어린이집,053-710-6030,"대구광역시 달서구 갈밭남로 17 (대곡동, 수목원호정포레스트)",35.8011799,128.5340286
대구광역시,달서구,사회복지법인,사랑마을어린이집,053-635-0178,대구광역시 달서구 진천로10길 12 (진천동),35.8118969,128.5263398
대구광역시,달서구,사회복지법인,상록수어린이집,053-642-6642,대구광역시 달서구 월배로23길 51 (진천동),35.8160125,128.5260118
대구광역시,달서구,사회복지법인,아이원어린이집,053-639-2727,대구광역시 달서구 상화로9길 72-14 (진천동),35.8124759,128.5197702
대구광역시,달서구,사회복지법인,한누리어린이집,053-639-2126,대구광역시 달서구 상화로9길 11 (진천동),35.8124759,128.5197702
대구광역시,달서구,민간,나경어린이집,053-632-0103,대구광역시 달서구 상화로 26-16 (대곡동),35.8076117,128.5236546
대구광역시,달서구,민간,리슈빌어린이집,053-638-9199,"대구광역시 달서구 진천로 77 105동 1층 (진천동, 진천역계룡리슈빌)",35.90333,128.63334500000002
대구광역시,달서구,민간,생각이크는어린이집,053-635-1462,대구광역시 달서구 상화북로5길 18 (진천동),35.8120983,128.5281028
대구광역시,달서구,민간,아이비어린이집,053-643-2233,대구광역시 달서구 진천로3길 31 (진천동),35.8099649,128.523989
대구광역시,달서구,민간,예영어린이집,053-633-7648,대구광역시 달서구 진천로10길 58 (진천동),35.8118969,128.5263398
대구광역시,달서구,민간,위드아이어린이집,053-636-6900,"대구광역시 달서구 비슬로 2734 (대곡동, 대곡역화성파크드림위드)",35.8090785,128.5144372
대구광역시,달서구,가정,래미안어린이집,053-644-9797,"대구광역시 달서구 상화로8길 23 (대곡동, 삼성1차래미안아파트)",35.8083481,128.5143588
대구광역시,달서구,가정,포스빌어린이집,053-294-3320,"대구광역시 달서구 월서로 51 관리동 (진천동, 월배역포스코더샵)",35.903929999999995,128.633945
대구광역시,달서구,직장,iM뱅크아이꿈터달서어린이집,053-637-1600,대구광역시 달서구 월배로 109,35.8124114,128.5182749
대구광역시,달서구,직장,대구광역시달서구청직장어린이집,053-719-3131,대구광역시 달서구 월배로 95-17 (진천동),35.8284025,128.5500174
대구광역시,달서구,직장,정부대구지방합동청사행복한어린이집,053-230-7366,대구광역시 달서구 화암로 301 (대곡동) 정부대구지방합동청사,35.8054425,128.5207658
대구광역시,달성군,사회복지법인,가창어린이집,053-767-3444,대구광역시 달성군 가창면 퇴계길 5,35.904329999999995,128.63434500000002
대구광역시,달성군,국공립,가온솔어린이집,053-614-6636,대구광역시 달성군 과학마을로2길 6,35.6529155,128.416021
대구광역시,달성군,국공립,구지반도유보라어린이집,053-615-5225,대구광역시 달성군 구지면 과학마을로3길 14,35.6563154,128.419735
대구광역시,달성군,국공립,구지어린이집,053-614-3811,대구광역시 달성군 창리중앙3길 12,35.6564755,128.41043
대구광역시,달성군,국공립,디에트르어린이집,053-617-1434,대구광역시 달성군 국가산단대로70길 17,35.6612377,128.4203374
대구광역시,달성군,국공립,모아미래도어린이집,053-617-1447,대구광역시 달성군 국가산단대로70길 42,35.6612377,128.4203374
대구광역시,달성군,국공립,반도아이사랑어린이집,053-615-2363,대구광역시 달성군 국가산단북로60길 59,35.6604602,128.4226941
대구광역시,달성군,국공립,영무예다음어린이집,053-617-5656,대구광역시 달성군 국가산단서로84길 118,35.6605221,128.4067288
대구광역시,달성군,국공립,유보라어린이집,053-617-7955,대구광역시 달성군 국가산단북로34길 10,35.6624727,128.4102617
대구광역시,달성군,국공립,줌파크어린이집,053-615-7942,대구광역시 달성군 국가산단대로64길 63,35.6583415,128.419824
대구광역시,달성군,민간,과학마을어린이집,053-615-3615,대구광역시 달성군 구지면 과학마을로 70 과학마을청아람 단지 내,35.90533,128.635345
대구광역시,달성군,민간,도원어린이집,053-269-3355,대구광역시 달성군 창리중앙2길 28,35.6591857,128.410913
대구광역시,달성군,민간,킨더바움어린이집,053-615-5594,대구광역시 달성군 구지면 창리서로6길 22,35.6577916,128.4082164
대구광역시,달성군,가정,구지아이숲어린이집,053-615-4467,대구광역시 달성군  구지면 과학마을로3길 14 104동103호(대구국가산단반도유보라),35.905629999999995,128.635645
대구광역시,달성군,가정,꿈나무어린이집,053-290-0660,대구광역시 달성군 구지면 과학마을로2길 6 207동105호(달성 화성 파크드림),35.90573,128.63574500000001
대구광역시,달성군,가정,펀키즈어린이집,053-615-2677,대구광역시 달성군 구지면 과학마을로2길 6 208동 102호(달성화성파크드림),35.905829999999995,128.63584500000002
대구광역시,달성군,국공립,스탠포드어린이집,053-614-7017,대구광역시 달성군 논공읍 논공로5길 198,35.7292041,128.442177
대구광역시,달성군,사회복지법인,논공어린이집,053-614-1644,대구광역시 달성군 논공읍 논공로23길 6-15,35.73,128.4462873
대구광역시,달성군,사회복지법인,미소어린이집,053-615-5559,대구광역시 달성군 논공읍 논공로5길 121 사회복지법인 미소어린이집,35.90613,128.636145
대구광역시,달성군,민간,그린어린이집,053-615-2006,대구광역시 달성군 논공읍 논공로15길 20-9,35.7295126,128.4415026
대구광역시,달성군,민간,꿈그린어린이집,053-614-3377,대구광역시 달성군 논공로17길 20,35.7301472,128.4424403
대구광역시,달성군,민간,미가숲어린이집,053-611-2231,대구광역시 달성군 논공읍 금포로 75-20,35.7691307,128.4263448
대구광역시,달성군,민간,북동아이사랑어린이집,053-617-1004,대구광역시 달성군 논공읍 논공로15길 16,35.7295126,128.4415026
대구광역시,달성군,민간,이튼어린이집,053-617-7001,대구광역시 달성군 논공읍 논공로17길 16-8,35.7301472,128.4424403
대구광역시,달성군,민간,남동어린이집,053-615-7979,대구광역시 달성군 남리길 32-6,35.724234,128.4498426
대구광역시,달성군,민간,아이조아어린이집,053-615-8882,대구광역시 달성군 논공로17길 20-7,35.7301472,128.4424403
대구광역시,달성군,가정,아이랑어린이집,053-614-3590,대구광역시 달성군 논공읍 논공로7길 40-22,35.7301123,128.4386641
대구광역시,달성군,가정,알짬어린이집,053-615-6158,대구광역시 달성군 논공로23길 14 성원아파트 4/102,35.90703,128.637045
대구광역시,달성군,국공립,다사랑어울림어린이집,053-588-1212,대구광역시 달성군 다사읍 다사로 71,35.8846162,128.5057722
대구광역시,달성군,국공립,대실역e편한세상어린이집,053-587-9835,대구광역시 달성군 다사읍 죽곡1길 42 105동 101호,35.90723,128.637245
대구광역시,달성군,국공립,리슈빌한서어린이집,053-584-5854,대구광역시 달성군 다사읍 대실역남로 33 308동 105호(대실역리슈빌3단지),35.907329999999995,128.637345
대구광역시,달성군,국공립,매곡어린이집,053-591-0065,대구광역시 달성군 다사읍 매곡로14길 11,35.8661617,128.4554962
대구광역시,달성군,국공립,보문어린이집,053-592-8815,대구광역시 달성군 다사읍 다사로 82-2,35.8846162,128.5057722
대구광역시,달성군,국공립,서재태왕아너스어린이집,053-585-8855,대구광역시 달성군 다사읍 궁산2길 12,35.90763,128.63764500000002
대구광역시,달성군,국공립,아이사랑어린이집,053-591-7895,대구광역시 달성군 다사읍 달구벌대로 790,35.8501663,128.4456782
대구광역시,달성군,국공립,에코동화아이위시어린이집,053-591-7005,대구광역시 달성군 다사읍 서재로7길 23 (에코폴리스동화아이위시2차),35.8698017,128.4908121
대구광역시,달성군,국공립,죽곡한신휴플러스어린이집,053-587-6873,대구광역시 달성군 다사읍 대실역남로 50 (죽곡한신휴플러스),35.8567023,128.4649392
대구광역시,달성군,국공립,죽곡협성휴포레어린이집,053-591-7708,대구광역시 달성군 다사읍 달구벌대로174길 50,35.8594323,128.4625829
대구광역시,달성군,국공립,죽곡휴먼시아어린이집,053-582-0059,"대구광역시 달성군 다사읍 대실역북로1길 6 106동 1층(매곡리, 죽곡휴먼시아1단지아파트)",35.90813,128.638145
대구광역시,달성군,국공립,즐거운어린이집,053-585-7911,대구광역시 달성군 다사읍 대실역북로 26 205동 105호,35.908229999999996,128.638245
대구광역시,달성군,국공립,푸르지오어린이집,053-582-2585,대구광역시 달성군 다사읍 대실역남로 93 204동 105호,35.90833,128.63834500000002
대구광역시,달성군,국공립,해피아이어린이집,053-583-7100,대구광역시 달성군 다사읍 대실역북로 96,35.8621553,128.4675287
대구광역시,달성군,국공립,힐스테이트다사어린이집,053-585-5068,대구광역시 달성군 다사읍 매곡로12길 22,35.8650115,128.4562271
대구광역시,달성군,사회복지법인,녹원어린이집,053-591-4799,대구광역시 달성군 다사읍 다사로 82-4 녹원어린이집,35.908629999999995,128.63864500000003
대구광역시,달성군,사회복지법인,세계어린이집,053-593-5115,대구광역시 달성군 다사읍 매곡로4길 36,35.8650538,128.4542709
대구광역시,달성군,사회복지법인,죽곡어린이집,053-585-5432,대구광역시 달성군 다사읍 달구벌대로174길 17-5,35.8594323,128.4625829
대구광역시,달성군,민간,강창리더스어린이집,053-587-0300,대구광역시 달성군 달구벌대로 814 강창하이츠 단지내,35.90893,128.638945
대구광역시,달성군,민간,그린숲어린이집,053-586-0056,대구광역시 달성군 다사읍 다사로 50 관리동,35.909029999999994,128.639045
대구광역시,달성군,민간,다사동그라미어린이집,053-581-1158,대구광역시 달성군 다사역로 60,35.8675482,128.4573563
대구광역시,달성군,민간,대실아름어린이집,053-584-9333,대구광역시 달성군 대실역남로 35 죽곡청아람리슈빌4단지,35.909229999999994,128.63924500000002
대구광역시,달성군,민간,라온숲어린이집,053-286-2114,대구광역시 달성군 다사읍 대실역남로 93 죽곡푸르지오 209동 1층,35.90933,128.63934500000002
대구광역시,달성군,민간,빛나는별어린이집,053-588-3279,대구광역시 달성군 다사읍 매곡로14길 8 삼정그린코아더베스트,35.90942999999999,128.63944500000002
대구광역시,달성군,민간,아이엠어린이집,053-586-8133,대구광역시 달성군 다사읍 다사로 103-8,35.8846162,128.5057722
대구광역시,달성군,민간,은초롱 어린이집,053-582-8081,대구광역시 달성군 다사읍 서재본1길 11,35.8734067,128.4950027
대구광역시,달성군,민간,정원숲어린이집,053-621-1617,대구광역시 달성군 다사읍 죽곡2길 2-10,35.8577825,128.4613555
대구광역시,달성군,민간,죽곡아이세상어린이집,053-584-3000,대구광역시 달성군 다사읍 대실역남로 11 보육시설,35.90983,128.639845
대구광역시,달성군,민간,청아람어린이집,053-585-9989,대구광역시 달성군 다사읍 대실역북로 26 대실역청아람 2단지,35.909929999999996,128.639945
대구광역시,달성군,민간,초록마을어린이집,053-292-7902,대구광역시 달성군 다사읍 대실역북로 38 106동 103호(대실역청아람1단지),35.91003,128.64004500000001
대구광역시,달성군,민간,키즈월드어린이집,053-584-5144,대구광역시 달성군 다사읍 죽곡1길 42 대실이편한세상내,35.910129999999995,128.64014500000002
대구광역시,달성군,민간,햇살조은어린이집,053-593-3421,대구광역시 달성군 다사읍 왕선로 26 죽곡 하우젠트아너스빌 302동,35.91023,128.64024500000002
대구광역시,달성군,가정,도담어린이집,053-581-8446,대구광역시 달성군 다사읍 서재로7길 25 305동 105호 (에코폴리스 동화아이위시3차),35.910329999999995,128.64034500000002
대구광역시,달성군,가정,동화나라어린이집,053-267-2588,대구광역시 달성군 다사읍 서재로7길 25 314동 106호(동화아이위시3차),35.91043,128.640445
대구광역시,달성군,가정,아너스어린이집,053-586-4416,대구광역시 달성군 다사읍 왕선로 26 102동 102호(죽곡 하우젠트아너스빌),35.910529999999994,128.640545
대구광역시,달성군,가정,엄마사랑어린이집,053-588-4999,"대구광역시 달성군 다사읍 달구벌대로 812 203동 106호(죽곡리, 강창하이츠)",35.91063,128.640645
대구광역시,달성군,가정,유앤아이어린이집,053-626-2580,"대구광역시 달성군 다사읍 매곡로4길 9 103동 1층(매곡리, 다사한일유앤아이)",35.910729999999994,128.640745
대구광역시,달성군,가정,카이스트어린이집,053-582-0995,대구광역시 달성군 다사읍 서재로7길 25 310동 102호(에코폴리스 동화아이위시3차),35.91083,128.640845
대구광역시,달성군,가정,토토빌어린이집,053-587-6565,대구광역시 달성군 다사읍 대실역북로 38 105동 107호 (청아람아파트),35.91092999999999,128.64094500000002
대구광역시,달성군,가정,파란마을어린이집,053-586-8710,대구광역시 달성군 다사읍 죽곡2길 6 103/108,35.91103,128.64104500000002
대구광역시,달성군,가정,풍경어린이집,053-587-9193,대구광역시 달성군 다사읍 세천남로 35 111동 101호(제일풍경채 프라임),35.91113,128.64114500000002
대구광역시,달성군,가정,한서어린이집,053-586-5856,"대구광역시 달성군 다사읍 달구벌대로 802-1 101동 101호(, 강창한서꼼빠니아타운)",35.911229999999996,128.64124500000003
대구광역시,달성군,국공립,삼정그린아이어린이집,053-582-7117,대구광역시 달성군 다사읍 세천북로 10,35.877868,128.4761839
대구광역시,달성군,국공립,에코폴리스어린이집,053-588-7940,대구광역시 달성군 다사읍 서재로12길 38 관리동,35.911429999999996,128.641445
대구광역시,달성군,국공립,풍경채프라임어린이집,053-581-7373,대구광역시 달성군 다사읍 세천남로 35,35.873448,128.4773659
대구광역시,달성군,국공립,한라아이터어린이집,053-591-7179,대구광역시 달성군 다사읍 세천로 187,35.8729717,128.48529
대구광역시,달성군,사회복지법인,서재어린이집,053-585-3396,대구광역시 달성군 다사읍 서재로20길 23,35.8714249,128.4983736
대구광역시,달성군,민간,리틀삐아제어린이집,053-585-2816,대구광역시 달성군 다사읍 서재로 59,35.8839118,128.5016155
대구광역시,달성군,민간,아이꿈어린이집,053-585-0111,대구광역시 달성군 다사읍 서재로 120,35.8839118,128.5016155
대구광역시,달성군,민간,아이위시3차어린이집,053-592-2001,대구광역시 달성군 다사읍 서재로7길 25 보육시설,35.912029999999994,128.64204500000002
대구광역시,달성군,민간,재능어린이집,053-586-5018,대구광역시 달성군 서재로30길 42 서재우방아파트내 재능어린이집,35.91213,128.642145
대구광역시,달성군,민간,현대엠코아이마루어린이집,053-242-6435,대구광역시 달성군 다사읍 세천로 160 북죽곡엠코타운더솔레뉴 단지 내,35.912229999999994,128.642245
대구광역시,달성군,민간,화성키즈스쿨 어린이집,053-591-8858,대구광역시 달성군 다사읍 서재로27길 42 (신성서화성파크드림 단지내),35.8755287,128.4952166
대구광역시,달성군,가정,가온누리어린이집,053-586-1050,대구광역시 달성군 다사읍 세천로 160 104동 105호 (북죽곡엠코타운더솔레뉴),35.91242999999999,128.642445
대구광역시,달성군,가정,비발디어린이집,053-587-8089,대구광역시 달성군 다사읍 세천로 187 107동 104호(대구세천한라비발디),35.91253,128.642545
대구광역시,달성군,가정,오즈어린이집,053-281-6838,"대구광역시 달성군 다사읍 서재로30길 17 106동 103호(서재리, 서재보성타운1차아파트)",35.91263,128.64264500000002
대구광역시,달성군,가정,온유어린이집,053-292-7804,대구광역시 달성군 다사읍 세천로 187 108동 106호(대구세천한라비발디),35.912729999999996,128.64274500000002
대구광역시,달성군,가정,진흥파크어린이집,070-7633-2280,대구광역시 달성군 다사읍 서재로24길 29,35.8721315,128.5009071
대구광역시,달성군,가정,참사랑어린이집,053-585-3025,대구광역시 달성군 다사읍 서재로30길 7 서재2차보성타운 205동 102호,35.912929999999996,128.64294500000003
대구광역시,달성군,가정,키즈맘어린이집,053-583-5066,대구광역시 달성군 다사읍 서재로12길 41-16 103동 106호(와룡건영캐스빌),35.91303,128.643045
대구광역시,달성군,국공립,강림어린이집,053-617-9801,대구광역시 달성군 옥포면 돌미로 51 천년나무2단지,35.913129999999995,128.643145
대구광역시,달성군,국공립,대성베르힐어린이집,053-615-4700,대구광역시 달성군 옥포읍 돌미로8길 19,35.7819264,128.449894
대구광역시,달성군,국공립,르상트레빌어린이집,053-617-0880,대구광역시 달성군 옥포읍 금계길 12,35.7874208,128.4452484
대구광역시,달성군,국공립,미진아이마루어린이집,053-614-6784,대구광역시 달성군 옥포읍 비슬로447길 56 108동 1층,35.91343,128.643445
대구광역시,달성군,국공립,옥포서한이다음어린이집,053-614-7679,대구광역시 달성군 옥포읍 돌미로6길 5,35.7800095,128.4470838
대구광역시,달성군,국공립,옥포어린이집,053-614-5644,대구광역시 달성군 옥포면 신당4길 25 공립옥포어린이집,35.91363,128.64364500000002
대구광역시,달성군,국공립,옥포이진캐스빌어린이집,053-614-7892,대구광역시 달성군 옥포읍 비슬로 2001,35.7835877,128.4403879
대구광역시,달성군,민간,가온빛어린이집,053-614-2999,대구광역시 달성군 옥포읍 비슬로 1941 LH허브시티 관리동,35.91383,128.643845
대구광역시,달성군,민간,베르힐어린이집,053-617-0708,대구광역시 달성군 옥포면 돌미로 70,35.91392999999999,128.643945
대구광역시,달성군,민간,아이원어린이집,053-616-8585,대구광역시 달성군 옥포면 금계길 53-1,35.91403,128.644045
대구광역시,달성군,민간,옥포천년나무어린이집,053-611-8855,대구광역시 달성군 옥포면 돌미로2길 15 대구옥포LH천년나무 3단지,35.91413,128.644145
대구광역시,달성군,가정,꼬꼬마어린이집,053-614-6141,대구광역시 달성군 옥포면 돌미로 70 417동 103호(옥포대성베르힐4단지),35.914229999999996,128.644245
대구광역시,달성군,가정,이지비아어린이집,053-294-9224,대구광역시 달성군 옥포면 비슬로447길 56 101동 104호(미진이지비아),35.91433,128.64434500000002
대구광역시,달성군,직장,달성군청직장어린이집,053-721-7704,대구광역시 달성군 옥포면 강림3길 42,35.914429999999996,128.64444500000002
대구광역시,달성군,국공립,반도유보라어린이집,053-611-5013,대구광역시 달성군 유가면 테크노대로 195 대구테크노폴리스 반도유보라아이비파크,35.91453,128.64454500000002
대구광역시,달성군,국공립,예미지더센트럴어린이집,053-616-2727,대구광역시 달성군 유가읍 테크노북로 260 예미지더센트럴,35.914629999999995,128.64464500000003
대구광역시,달성군,국공립,우미린더포레스트어린이집,053-611-3315,대구광역시 달성군 유가면 테크노북로9길 16 (우미린더포레스트),35.91473,128.644745
대구광역시,달성군,국공립,제일풍경채센트럴어린이집,053-615-1313,대구광역시 달성군 유가면 테크노대로 165,35.914829999999995,128.644845
대구광역시,달성군,국공립,중흥꿈자람어린이집,053-616-5200,대구광역시 달성군 유가읍 테크노순환로 423,35.7007938,128.4678561
대구광역시,달성군,국공립,진아리채어린이집,053-611-3636,대구광역시 달성군 유가읍 테크노대로5길 79 104동 104호,35.915029999999994,128.645045
대구광역시,달성군,국공립,풍경채어린이집,053-269-3030,대구광역시 달성군 유가읍 테크노대로 165 214동 103호,35.91513,128.645145
대구광역시,달성군,국공립,해솔어린이집,053-615-6615,대구광역시 달성군 유가읍 테크노대로5길 80 205동 104호(호반베르디움 더 클래스),35.915229999999994,128.64524500000002
대구광역시,달성군,국공립,호반베르디움어린이집,053-615-3606,대구광역시 달성군 유가읍 테크노대로5길 58 (호반베르디움),35.6944594,128.4667961
대구광역시,달성군,국공립,호반아이숲어린이집,053-615-1881,대구광역시 달성군 유가면 테크노대로5길 80,35.91542999999999,128.64544500000002
대구광역시,달성군,민간,다연어린이집,053-617-9005,대구광역시 달성군 유가읍 테크노상업로 111 테크노폴리스 4단지,35.91553,128.645545
대구광역시,달성군,민간,도아어린이집,053-615-5535,대구광역시 달성군 유가면 테크노대로5길 57 대구테크노폴리스남해오네뜨2차 203동 1층,35.91562999999999,128.645645
대구광역시,달성군,민간,민들레어린이집,053-617-7704,대구광역시 달성군 유가읍 테크노북로 164 하나리움퀸즈파크 103동,35.915729999999996,128.645745
대구광역시,달성군,민간,비슬어린이집,053-616-9797,대구광역시 달성군 유가면 테크노대로5길 79 대구테크노폴리스진아리채 단지 내,35.91583,128.645845
대구광역시,달성군,민간,이화어린이집,053-615-2120,대구광역시 달성군 유가면 테크노북로 165 대구테크노폴리스 화성파크드림 단지 내,35.915929999999996,128.645945
대구광역시,달성군,민간,힐데스하임어린이집,053-611-0767,대구광역시 달성군 유가면 테크노북로9길 42 대구테크노 원 힐데스하임 107동 1층,35.91603,128.64604500000002
대구광역시,달성군,가정,나무뜰어린이집,053-616-9940,대구광역시 달성군 유가면 테크노대로 195 103동 102호(대구 테크노폴리스 반도유보라 아이비파크),35.916129999999995,128.64614500000002
대구광역시,달성군,가정,아이숲어린이집,053-615-1788,대구광역시 달성군 유가면 테크노대로5길 58 103동 101호(대구테크노폴리스 호반베르디움),35.91623,128.64624500000002
대구광역시,달성군,가정,우미린어린이집,053-615-0258,대구광역시 달성군 유가면 테크노북로9길 16 102동 103호(우미린더포레스트),35.916329999999995,128.64634500000003
대구광역시,달성군,가정,화성파크어린이집,053-242-3354,대구광역시 달성군 유가면 테크노북로 165 104동 101호(대구 테크노폴리스 화성파크드림),35.91643,128.646445
대구광역시,달성군,직장,과학나무공동직장어린이집,053-614-7800,대구광역시 달성군 유가읍 테크노대로6길 20,35.6869391,128.4650601
대구광역시,달성군,직장,달성산단참꽃직장어린이집,053-611-7979,대구광역시 달성군 유가읍 테크노북로6길 26,35.6952075,128.4607955
대구광역시,달성군,국공립,하빈어린이집,053-581-0164,대구광역시 달성군 하빈면 하빈로 404,35.8999528,128.4404956
대구광역시,달성군,국공립,국가산단이다음어린이집,053-616-9050,대구광역시 달성군 현풍읍 국가산단대로70길 41,35.6612377,128.4203374
대구광역시,달성군,국공립,서한이다음어린이집,053-611-1424,대구광역시 달성군 현풍읍 테크노상업로 33,35.6902741,128.453075
대구광역시,달성군,국공립,일동미라주더파크어린이집,053-617-9669,대구광역시 달성군 현풍면 테크노북로2길 9,35.91703,128.64704500000002
대구광역시,달성군,국공립,포산어린이집,053-617-3399,대구광역시 달성군 현풍면 테크노북로2길 10 대구테크노폴리스천년나무1단지(LH),35.91712999999999,128.64714500000002
대구광역시,달성군,국공립,현풍천년나무어린이집,053-617-7771,대구광역시 달성군 현풍면 테크노북로2길 30 대구테크노폴리스천년나무2단지(LH),35.917229999999996,128.64724500000003
대구광역시,달성군,국공립,현풍행복어린이집,053-614-9366,대구광역시 달성군 현풍면 테크노북로4길 27 LH 행복주택 천년나무 3단지,35.91733,128.647345
