암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),설립구분코드,설립구분코드명,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,물리치료실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,정신과개방상급병상수,정신과개방일반병상수,격리병실병상수,무균치료실병상수
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,가톨릭연합내과의원,31,의원,230000,대구,230007,대구달서구,상인동,42788,"대구광역시 달서구 월배로 168, 아보스타워 5,6층 (상인동)",053-477-0808,,2018-08-22 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5323143,35.8167088,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,가톨릭연합신경과의원,31,의원,230000,대구,230007,대구달서구,상인동,42781,"대구광역시 달서구 월배로 219, CENTRO TOWER 401호 (상인동)",053-642-5757,,2026-01-06 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5370929,35.819106,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230005,대구수성구,신매동,42274,"대구광역시 수성구 달구벌대로 3210, 3층 (신매동, 동영빌딩)",053-792-1200,,2009-07-15 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.707642,35.83963,12,개인,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230001,대구남구,대명동,42482,"대구광역시 남구 월배로 482, (대명동)",053-626-3777,,2010-04-01 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5567693,35.8361153,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,가톨릭연합안과의원,31,의원,230000,대구,230002,대구동구,율하동,41098,"대구광역시 동구 안심로 106, 2층 203호 (율하동)",053-963-0075,,2011-03-24 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6961938,35.8670256,12,개인,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,가톨릭연합정형외과의원,31,의원,230000,대구,230007,대구달서구,송현동,42820,"대구광역시 달서구 월배로 379, (송현동)",053-629-9119,,2007-03-07 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5494086,35.8287479,12,개인,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,가톨릭연합피부과의원,31,의원,230000,대구,230004,대구서구,평리동,41824,"대구광역시 서구 국채보상로 246-1, (평리동)",053-572-7582,,2001-09-01 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5579595,35.8707301,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,가톨릭이비인후과의원,31,의원,230000,대구,230007,대구달서구,두류동,42646,"대구광역시 달서구 달구벌대로 1736, (두류동)",053-623-5075,,2003-12-12 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5552737,35.8566729,12,개인,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,가톨릭이비인후과의원,31,의원,230000,대구,230003,대구북구,태전동,41462,"대구광역시 북구 칠곡중앙대로 332, B동 2층 (태전동)",053-311-7579,,2011-02-24 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.547587,35.9253348,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQ0NjE0ODEjNTEjJDEjJDIjJDgz,가톨릭정충일안과의원,31,의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 학정로 431, 3층 301호 (동천동, 우리빌딩)",053-322-7525,,2006-12-27 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5632748,35.9433095,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,가톨릭피부과의원,31,의원,230000,대구,230003,대구북구,읍내동,41438,"대구광역시 북구 구암로15길 28, (읍내동)",053-320-2029,,1996-10-31 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,0,128.5501401,35.9350716,09,재단법인,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,각산부부한의원,93,한의원,230000,대구,230002,대구동구,각산동,41073,"대구광역시 동구 반야월북로 156, (각산동)",053-710-7543,,2020-01-28 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.7146208,35.8728737,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,감나무한의원,93,한의원,230000,대구,230005,대구수성구,만촌동,42040,"대구광역시 수성구 동원로 123, 222동 105호 (만촌동, 메트로팔레스2단지아파트)",053-751-0068,http://www.gamhan.co.kr,2006-04-28 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.63605,35.869215,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,감로수사암한의원,93,한의원,230000,대구,230100,대구달성군,화원읍,42956,"대구광역시 달성군 화원읍 명천로 234, 2층",053-638-7522,,2008-03-07 00:00:00,2,0,0,0,0,0,0,0,0,2,0,0,0,0,128.4931147,35.7989398,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,감산한의원,93,한의원,230000,대구,230005,대구수성구,매호동,42268,"대구광역시 수성구 달구벌대로627길 5-10, (매호동)",053-792-5565,,1996-12-26 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.7001577,35.8425407,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,감삼우리들한의원,93,한의원,230000,대구,230007,대구달서구,감삼동,42643,"대구광역시 달서구 감삼남길 27, (감삼동)",053-745-7577,,2021-07-29 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5387944,35.8476682,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,감송한의원,93,한의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 동천로23길 14, 2층 201-2호 (동천동)",053-323-6800,,2020-10-21 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5591725,35.9422944,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,갑을한의원,93,한의원,230000,대구,230007,대구달서구,월성동,42726,"대구광역시 달서구 월성로 74, (월성동)",053-641-5275,,2005-01-28 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5271682,35.8310148,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,갑자한의원,93,한의원,230000,대구,230003,대구북구,복현동,41562,"대구광역시 북구 동북로 236, (복현동)",053-942-3191,,1992-05-07 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6170497,35.895608,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,강구태희망정형외과의원,31,의원,230000,대구,230006,대구중구,삼덕동1가,41942,"대구광역시 중구 달구벌대로 2155, 2~3층 (삼덕동1가)",053-427-0911,,2020-03-20 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5992182,35.8642702,12,개인,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNzEjJDEjJDgjJDgz,강긍모제통마취통증의학과의원,31,의원,230000,대구,230002,대구동구,신천동,41254,"대구광역시 동구 동부로 54, (신천동)",053-742-7582,,2003-09-22 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6184389,35.874581,12,개인,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,강남남성비뇨기과의원,31,의원,230000,대구,230004,대구서구,비산동,41713,"대구광역시 서구 서대구로 370, 4층 (비산동)",053-353-9168,http://www.kn-uro.com/,2005-04-06 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5616278,35.8888604,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,강남삼성내과의원,31,의원,230000,대구,230001,대구남구,대명동,42424,"대구광역시 남구 중앙대로48길 3, 4층 (대명동)",053-471-7580,,2005-04-18 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5910998,35.8525689,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,강남성심신경과의원,31,의원,230000,대구,230002,대구동구,신암동,41208,"대구광역시 동구 아양로 50, 2층 (신암동)",053-292-7575,,2019-12-18 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6195796,35.8819973,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,강남수의원,31,의원,230000,대구,230003,대구북구,대현동,41570,"대구광역시 북구 신암로 99, 2층 (대현동)",053-944-0124,,2016-03-08 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6104855,35.8799304,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz,강남아이산부인과의원,31,의원,230000,대구,230002,대구동구,신암동,41208,"대구광역시 동구 아양로 82-1, (신암동)",053-959-3555,,2004-05-07 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6229686,35.882823,12,개인,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,강남연합정형외과의원,31,의원,230000,대구,230003,대구북구,대현동,41570,"대구광역시 북구 대현남로6길 11, 1층,3층일부,4층일부,5층 (대현동)",053-242-0119,,2019-01-23 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6085808,35.8810389,12,개인,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,강남요양병원,28,요양병원,230000,대구,230002,대구동구,방촌동,41145,"대구광역시 동구 동촌로 207, (방촌동, 강남병원)",053-983-4300,,2017-01-10 00:00:00,4,0,0,0,3,0,0,0,0,1,0,0,0,0,128.6630412,35.8830536,12,개인,0,177,0,0,0,0,0,0,8,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,강남정신건강의학과의원,31,의원,230000,대구,230003,대구북구,대현동,41570,"대구광역시 북구 신암로 111, 강남메디컬타워 3층 303호 (대현동)",053-939-0675,,2020-01-29 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6112808,35.8807575,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,강남종합병원,11,종합병원,230000,대구,230002,대구동구,방촌동,41145,"대구광역시 동구 동촌로 207, 강남병원 (방촌동)",053-980-9000,,2003-06-27 00:00:00,25,0,0,0,25,0,0,0,0,0,0,0,0,0,128.6639117,35.8827739,12,개인,14,179,12,0,0,0,7,16,36,0,0,0,0,1,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,강남치과의원,51,치과의원,230000,대구,230002,대구동구,신암동,41200,"대구광역시 동구 신암로 100, 501호 (신암동, 강남메디칼빌딩)",053-954-0808,,2009-06-29 00:00:00,3,0,0,0,0,2,0,0,1,0,0,0,0,0,128.6110077,35.8796831,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQyNjEwMDIjODEjJDEjJDIjJDgz,강남퍼스트성형외과의원,31,의원,230000,대구,230006,대구중구,덕산동,41943,"대구광역시 중구 중앙대로 366, 11층 1101호 (덕산동)",053-254-0600,,2018-08-20 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5938233,35.8661086,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,강남한의원,93,한의원,230000,대구,230004,대구서구,비산동,41794,"대구광역시 서구 달서로 168, (비산동)",053-564-3377,,1991-03-13 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.5715253,35.877337,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDIjJDgz,강남한의원,93,한의원,230000,대구,230002,대구동구,신암동,41205,"대구광역시 동구 신암로20길 12, (신암동)",053-959-1785,,2009-11-02 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6111071,35.8792391,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNTEjJDEjJDIjJDgz,강동연합의원,31,의원,230000,대구,230002,대구동구,신기동,41119,"대구광역시 동구 율하동로27길 1, (신기동)",053-964-3666,,1994-04-23 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.7023356,35.8716838,12,개인,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,강동연합의원,31,의원,230000,대구,230100,대구달성군,화원읍,42955,"대구광역시 달성군 화원읍 사문진로 441, (화원읍)",053-639-5300,,2000-02-21 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.496988,35.8040507,12,개인,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,강동한의원,93,한의원,230000,대구,230002,대구동구,지묘동,41005,"대구광역시 동구 팔공로101길 53, (지묘동)",053-982-0770,,1998-10-26 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.6417151,35.941217,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQyIyQxIyQwMCQyNjE4MzIjODEjJDEjJDYjJDgz,강미정연합내과의원,31,의원,230000,대구,230005,대구수성구,수성동4가,42016,"대구광역시 수성구 달구벌대로469길 6, 더범어스퀘어 4~5층 (수성동4가)",053-753-0024,,2005-11-15 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.6197052,35.8600244,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,강북가톨릭정형외과의원,31,의원,230000,대구,230003,대구북구,관음동,41447,"대구광역시 북구 칠곡중앙대로 427, 1,2,3층 (관음동)",053-327-1199,,2007-06-20 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5483232,35.9339028,12,개인,3,23,0,0,0,0,0,0,17,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDgjJDgz,강북동산치과의원,51,치과의원,230000,대구,230003,대구북구,구암동,41424,"대구광역시 북구 학정로 432, 3층 (구암동)",053-326-2882,,2006-04-28 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.5640328,35.9432261,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강북리더스치과의원,51,치과의원,230000,대구,230003,대구북구,관음동,41443,"대구광역시 북구 칠곡중앙대로 481, (관음동)",053-325-5840,,2012-02-20 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.549218,35.9386504,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTIkMzgxOTYxIzIxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,강북보건지소,72,보건지소,230000,대구,230003,대구북구,동천동,41427,"대구광역시 북구 대천로 81, (동천동, 동천동 주민센터)",053-665-4200,http://www.buk.daegu.kr/new_home/gangbuk/main/main.html,2005-10-10 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,0,128.5580729,35.9372162,03,공립,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,강북연합내과의원,31,의원,230000,대구,230003,대구북구,구암동,41424,"대구광역시 북구 구암로65길 52, 2층 (구암동, 상호빌딩)",053-326-7200,,2001-03-31 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5641787,35.941692,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,강북예스치과의원,51,치과의원,230000,대구,230003,대구북구,관음동,41443,"대구광역시 북구 칠곡중앙대로 455, 3층 (관음동)",053-326-2825,,2003-10-06 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.5487052,35.9363519,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,강북요양병원,28,요양병원,230000,대구,230003,대구북구,읍내동,41434,"대구광역시 북구 칠곡중앙대로 504-6, (읍내동)",053-313-6006,,2006-04-10 00:00:00,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.5507763,35.9398743,12,개인,10,189,0,0,0,0,0,0,7,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,강북치과의원,51,치과의원,230000,대구,230003,대구북구,읍내동,41434,"대구광역시 북구 칠곡중앙대로 516, (읍내동)",324-8993,,1995-09-06 00:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,128.5508955,35.9415728,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,강북퍼스트치과의원,51,치과의원,230000,대구,230003,대구북구,구암동,41424,"대구광역시 북구 학정로 440, 4층 404~405호 (구암동, 동재빌딩)",053-311-7528,,2014-12-10 00:00:00,2,0,0,0,0,1,0,0,1,0,0,0,0,0,128.5642443,35.9437408,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,강북푸른정형외과의원,31,의원,230000,대구,230003,대구북구,동천동,41423,"대구광역시 북구 동천로 121, 1층 및 2층 일부층 (동천동, 상남빌딩)",053-314-2121,,2015-10-05 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5603521,35.9423561,12,개인,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz,강북학운외과의원,31,의원,230000,대구,230003,대구북구,태전동,41460,"대구광역시 북구 칠곡중앙대로 400, 4~5층 (태전동)",053-326-6789,,2002-12-02 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.5485724,35.9313185,12,개인,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjODEjJDEjJDIjJDgz,강북한의원,93,한의원,230000,대구,230003,대구북구,관음동,41443,"대구광역시 북구 칠곡중앙대로 481, 3층 302호 (관음동)",053-321-7575,,1992-08-11 00:00:00,1,0,0,0,0,0,0,0,0,1,0,0,0,0,128.549218,35.9386504,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNjEjJDEjJDgjJDgz,강북행복을심는치과의원,51,치과의원,230000,대구,230003,대구북구,동천동,41427,"대구광역시 북구 대천로 93, (동천동)",053-323-2875,http://blog.naver.com/northhappy,2003-03-29 00:00:00,2,0,0,0,0,1,0,0,1,0,0,0,0,0,128.5594758,35.937103,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,강산한의원,93,한의원,230000,대구,230001,대구남구,봉덕동,42439,"대구광역시 남구 봉덕로 117, (봉덕동)",053-476-8575,,2009-09-21 00:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.603166,35.8447056,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNjEjJDEjJDgjJDgz,강석진웰키움소아청소년과의원,31,의원,230000,대구,230007,대구달서구,진천동,42788,"대구광역시 달서구 월배로 138, 2층 (진천동)",053-636-0852,,2023-02-08 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,0,128.5295301,35.8154492,12,개인,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNzEjJDEjJDgjJDgz,강성치과의원,51,치과의원,230000,대구,230002,대구동구,신암동,41205,"대구광역시 동구 신암로 98, 4층 (신암동)",944-2080,,2009-06-03 00:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,128.6107717,35.8794565,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQyIyQ1IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,강수희의원,31,의원,230000,대구,230002,대구동구,신천동,41264,"대구광역시 동구 송라로 81, (신천동)",053-252-7582,,2001-06-05 00:00:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,128.6174948,35.8742368,12,개인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
